,player,match_id,innings,bat_position
3,BJ Hodge,897759.0,1.0,4.0
4,AI Ross,897759.0,1.0,5.0
5,JS Lehmann,897759.0,1.0,6.0
6,MG Neser,897759.0,1.0,7.0
7,B Laughlin,897759.0,1.0,8.0
8,AU Rashid,897759.0,1.0,9.0
0,UT Khawaja,897759.0,2.0,1.0
1,SR Watson,897759.0,2.0,2.0
2,MEK Hussey,897759.0,2.0,3.0
3,HM Nicholls,897759.0,2.0,4.0
0,TP Ludeman,897757.0,1.0,1.0
1,JR Dean,897757.0,1.0,2.0
2,TM Head,897757.0,1.0,3.0
3,AI Ross,897757.0,1.0,4.0
4,BJ Hodge,897757.0,1.0,5.0
5,JS Lehmann,897757.0,1.0,6.0
6,MG Neser,897757.0,1.0,7.0
0,CH Gayle,897757.0,2.0,1.0
1,TLW Cooper,897757.0,2.0,2.0
2,CL White,897757.0,2.0,3.0
3,DJ Bravo,897757.0,2.0,4.0
4,PM Nevill,897757.0,2.0,5.0
5,BR McDermott,897757.0,2.0,6.0
6,TM Beaton,897757.0,2.0,7.0
7,CJ Gannon,897757.0,2.0,8.0
8,CP Tremain,897757.0,2.0,9.0
9,NJ Rimmington,897757.0,2.0,10.0
10,XJ Doherty,897757.0,2.0,11.0
0,SR Watson,897753.0,1.0,1.0
1,AC Blizzard,897753.0,1.0,2.0
2,MEK Hussey,897753.0,1.0,3.0
3,HM Nicholls,897753.0,1.0,4.0
4,AD Russell,897753.0,1.0,5.0
5,BJ Rohrer,897753.0,1.0,6.0
6,CJ Green,897753.0,1.0,7.0
0,MJ Lumb,897753.0,2.0,1.0
1,EJM Cowan,897753.0,2.0,2.0
2,NJ Maddinson,897753.0,2.0,3.0
3,BJ Haddin,897753.0,2.0,4.0
4,JC Silk,897753.0,2.0,5.0
5,BJ Dwarshuis,897753.0,2.0,6.0
6,J Botha,897753.0,2.0,7.0
7,SA Abbott,897753.0,2.0,8.0
8,NM Lyon,897753.0,2.0,9.0
9,JM Bird,897753.0,2.0,10.0
10,DE Bollinger,897753.0,2.0,11.0
0,MJ Lumb,897701.0,1.0,1.0
1,BJ Haddin,897701.0,1.0,2.0
2,NJ Maddinson,897701.0,1.0,3.0
3,MC Henriques,897701.0,1.0,4.0
4,JC Silk,897701.0,1.0,5.0
5,J Botha,897701.0,1.0,6.0
6,SA Abbott,897701.0,1.0,7.0
7,SNJ O'Keefe,897701.0,1.0,8.0
8,NM Lyon,897701.0,1.0,9.0
0,TD Paine,897701.0,2.0,1.0
1,KC Sangakkara,897701.0,2.0,2.0
2,GJ Bailey,897701.0,2.0,3.0
3,BR Dunk,897701.0,2.0,4.0
4,DT Christian,897701.0,2.0,5.0
5,JW Wells,897701.0,2.0,6.0
6,DJG Sammy,897701.0,2.0,7.0
7,JM Mennie,897701.0,2.0,8.0
8,SL Rainbird,897701.0,2.0,9.0
9,CJ Boyce,897701.0,2.0,10.0
10,SW Tait,897701.0,2.0,11.0
0,M Klinger,897705.0,1.0,1.0
1,SE Marsh,897705.0,1.0,2.0
2,AC Voges,897705.0,1.0,3.0
3,MA Carberry,897705.0,1.0,4.0
4,MR Marsh,897705.0,1.0,5.0
5,DJ Willey,897705.0,1.0,6.0
6,CT Bancroft,897705.0,1.0,7.0
7,NM Coulter-Nile,897705.0,1.0,8.0
0,TP Ludeman,897705.0,2.0,1.0
1,CJ Simmons,897705.0,2.0,2.0
2,DPMD Jayawardene,897705.0,2.0,3.0
3,TM Head,897705.0,2.0,4.0
4,BJ Hodge,897705.0,2.0,5.0
5,AI Ross,897705.0,2.0,6.0
6,MG Neser,897705.0,2.0,7.0
7,AU Rashid,897705.0,2.0,8.0
0,BR Dunk,897707.0,1.0,1.0
1,TD Paine,897707.0,1.0,2.0
2,KC Sangakkara,897707.0,1.0,3.0
3,GJ Bailey,897707.0,1.0,4.0
4,DT Christian,897707.0,1.0,5.0
0,JJ Peirson,897707.0,2.0,1.0
1,LMP Simmons,897707.0,2.0,2.0
2,JS Floros,897707.0,2.0,3.0
3,PJ Forrest,897707.0,2.0,4.0
4,CA Lynn,897707.0,2.0,5.0
5,NJ Reardon,897707.0,2.0,6.0
6,BCJ Cutting,897707.0,2.0,7.0
7,JR Hopes,897707.0,2.0,8.0
8,JK Lalor,897707.0,2.0,9.0
0,JJ Peirson,897711.0,1.0,1.0
1,LMP Simmons,897711.0,1.0,2.0
2,CA Lynn,897711.0,1.0,3.0
3,PJ Forrest,897711.0,1.0,4.0
4,NJ Reardon,897711.0,1.0,5.0
5,JS Floros,897711.0,1.0,6.0
6,BCJ Cutting,897711.0,1.0,7.0
7,JK Lalor,897711.0,1.0,8.0
0,MS Harris,897711.0,2.0,1.0
1,M Klinger,897711.0,2.0,2.0
2,AC Agar,897711.0,2.0,3.0
0,TP Ludeman,897715.0,1.0,1.0
1,DPMD Jayawardene,897715.0,1.0,2.0
2,CJ Simmons,897715.0,1.0,3.0
3,TM Head,897715.0,1.0,4.0
4,BJ Hodge,897715.0,1.0,5.0
5,AI Ross,897715.0,1.0,6.0
6,MG Neser,897715.0,1.0,7.0
7,AU Rashid,897715.0,1.0,8.0
8,KW Richardson,897715.0,1.0,9.0
9,B Laughlin,897715.0,1.0,10.0
0,JH Kallis,897715.0,2.0,1.0
1,AC Blizzard,897715.0,2.0,2.0
2,SR Watson,897715.0,2.0,3.0
3,AD Russell,897715.0,2.0,4.0
0,BR Dunk,897717.0,1.0,1.0
1,TD Paine,897717.0,1.0,2.0
2,KC Sangakkara,897717.0,1.0,3.0
3,GJ Bailey,897717.0,1.0,4.0
4,DT Christian,897717.0,1.0,5.0
5,DJG Sammy,897717.0,1.0,6.0
0,JJ Peirson,897717.0,2.0,1.0
1,LMP Simmons,897717.0,2.0,2.0
2,CA Lynn,897717.0,2.0,3.0
3,SD Heazlett,897717.0,2.0,4.0
4,NJ Reardon,897717.0,2.0,5.0
5,JS Floros,897717.0,2.0,6.0
6,BCJ Cutting,897717.0,2.0,7.0
7,JK Lalor,897717.0,2.0,8.0
8,S Badree,897717.0,2.0,9.0
0,EJM Cowan,897721.0,1.0,1.0
1,MJ Lumb,897721.0,1.0,2.0
2,NJ Maddinson,897721.0,1.0,3.0
3,BJ Haddin,897721.0,1.0,4.0
4,JC Silk,897721.0,1.0,5.0
5,RGL Carters,897721.0,1.0,6.0
6,J Botha,897721.0,1.0,7.0
0,CJ Simmons,897721.0,2.0,1.0
1,TP Ludeman,897721.0,2.0,2.0
2,DPMD Jayawardene,897721.0,2.0,3.0
3,TM Head,897721.0,2.0,4.0
4,BJ Hodge,897721.0,2.0,5.0
5,AI Ross,897721.0,2.0,6.0
6,AU Rashid,897721.0,2.0,7.0
0,TD Paine,897723.0,1.0,1.0
1,BR Dunk,897723.0,1.0,2.0
2,KC Sangakkara,897723.0,1.0,3.0
3,GJ Bailey,897723.0,1.0,4.0
4,DT Christian,897723.0,1.0,5.0
5,JW Wells,897723.0,1.0,6.0
6,DJG Sammy,897723.0,1.0,7.0
0,JH Kallis,897723.0,2.0,1.0
1,SR Watson,897723.0,2.0,2.0
2,AC Blizzard,897723.0,2.0,3.0
3,MEK Hussey,897723.0,2.0,4.0
4,BJ Rohrer,897723.0,2.0,5.0
5,AD Russell,897723.0,2.0,6.0
6,CJ Green,897723.0,2.0,7.0
7,GS Sandhu,897723.0,2.0,8.0
8,Fawad Ahmed,897723.0,2.0,9.0
9,CJ McKay,897723.0,2.0,10.0
0,AJ Finch,897725.0,1.0,1.0
1,CH Gayle,897725.0,1.0,2.0
2,CL White,897725.0,1.0,3.0
3,MS Wade,897725.0,1.0,4.0
4,TM Beaton,897725.0,1.0,5.0
5,DJ Bravo,897725.0,1.0,6.0
6,TLW Cooper,897725.0,1.0,7.0
7,CP Tremain,897725.0,1.0,8.0
8,CJ Gannon,897725.0,1.0,9.0
0,MP Stoinis,897725.0,2.0,1.0
1,LJ Wright,897725.0,2.0,2.0
2,KP Pietersen,897725.0,2.0,3.0
3,GJ Maxwell,897725.0,2.0,4.0
4,PSP Handscomb,897725.0,2.0,5.0
0,EJM Cowan,897727.0,1.0,1.0
1,MJ Lumb,897727.0,1.0,2.0
2,NJ Maddinson,897727.0,1.0,3.0
3,JC Silk,897727.0,1.0,4.0
4,J Botha,897727.0,1.0,5.0
5,RGL Carters,897727.0,1.0,6.0
6,BJ Dwarshuis,897727.0,1.0,7.0
7,SA Abbott,897727.0,1.0,8.0
8,DE Bollinger,897727.0,1.0,9.0
9,JM Bird,897727.0,1.0,10.0
0,M Klinger,897727.0,2.0,1.0
1,SE Marsh,897727.0,2.0,2.0
2,MS Harris,897727.0,2.0,3.0
0,JH Kallis,897729.0,1.0,1.0
1,AC Blizzard,897729.0,1.0,2.0
2,SR Watson,897729.0,1.0,3.0
3,MEK Hussey,897729.0,1.0,4.0
4,AD Russell,897729.0,1.0,5.0
5,BJ Rohrer,897729.0,1.0,6.0
0,JJ Peirson,897729.0,2.0,1.0
1,LMP Simmons,897729.0,2.0,2.0
2,CA Lynn,897729.0,2.0,3.0
3,NJ Reardon,897729.0,2.0,4.0
4,BCJ Cutting,897729.0,2.0,5.0
5,SD Heazlett,897729.0,2.0,6.0
0,TD Paine,897731.0,1.0,1.0
1,BR Dunk,897731.0,1.0,2.0
2,KC Sangakkara,897731.0,1.0,3.0
3,GJ Bailey,897731.0,1.0,4.0
4,DT Christian,897731.0,1.0,5.0
5,JW Wells,897731.0,1.0,6.0
6,DJG Sammy,897731.0,1.0,7.0
0,AJ Finch,897731.0,2.0,1.0
1,CH Gayle,897731.0,2.0,2.0
2,TM Beaton,897731.0,2.0,3.0
3,CL White,897731.0,2.0,4.0
4,MS Wade,897731.0,2.0,5.0
5,DJ Bravo,897731.0,2.0,6.0
6,TLW Cooper,897731.0,2.0,7.0
0,TP Ludeman,897733.0,1.0,1.0
1,DPMD Jayawardene,897733.0,1.0,2.0
2,TM Head,897733.0,1.0,3.0
3,BJ Hodge,897733.0,1.0,4.0
0,SE Marsh,897733.0,2.0,1.0
1,MS Harris,897733.0,2.0,2.0
2,M Klinger,897733.0,2.0,3.0
3,CT Bancroft,897733.0,2.0,4.0
4,AC Agar,897733.0,2.0,5.0
5,AJ Turner,897733.0,2.0,6.0
6,DJ Willey,897733.0,2.0,7.0
7,JS Paris,897733.0,2.0,8.0
8,AJ Tye,897733.0,2.0,9.0
9,JP Behrendorff,897733.0,2.0,10.0
10,GB Hogg,897733.0,2.0,11.0
0,TD Paine,897735.0,1.0,1.0
1,BR Dunk,897735.0,1.0,2.0
2,KC Sangakkara,897735.0,1.0,3.0
3,GJ Bailey,897735.0,1.0,4.0
4,DT Christian,897735.0,1.0,5.0
5,JW Wells,897735.0,1.0,6.0
6,DJG Sammy,897735.0,1.0,7.0
7,CA Rose,897735.0,1.0,8.0
8,CJ Boyce,897735.0,1.0,9.0
9,SL Rainbird,897735.0,1.0,10.0
10,SW Tait,897735.0,1.0,11.0
0,MP Stoinis,897735.0,2.0,1.0
1,LJ Wright,897735.0,2.0,2.0
2,KP Pietersen,897735.0,2.0,3.0
3,GJ Maxwell,897735.0,2.0,4.0
0,JJ Peirson,897739.0,1.0,1.0
1,LMP Simmons,897739.0,1.0,2.0
2,CA Lynn,897739.0,1.0,3.0
3,SD Heazlett,897739.0,1.0,4.0
4,NJ Reardon,897739.0,1.0,5.0
5,BCJ Cutting,897739.0,1.0,6.0
6,JS Floros,897739.0,1.0,7.0
7,JR Hopes,897739.0,1.0,8.0
0,TP Ludeman,897739.0,2.0,1.0
1,DPMD Jayawardene,897739.0,2.0,2.0
2,TM Head,897739.0,2.0,3.0
3,BJ Hodge,897739.0,2.0,4.0
0,CH Gayle,897741.0,1.0,1.0
1,TLW Cooper,897741.0,1.0,2.0
2,CL White,897741.0,1.0,3.0
3,PM Nevill,897741.0,1.0,4.0
4,DJ Bravo,897741.0,1.0,5.0
5,A Ayre,897741.0,1.0,6.0
6,TM Beaton,897741.0,1.0,7.0
7,CJ Gannon,897741.0,1.0,8.0
0,MP Stoinis,897741.0,2.0,1.0
1,LJ Wright,897741.0,2.0,2.0
2,KP Pietersen,897741.0,2.0,3.0
3,PSP Handscomb,897741.0,2.0,4.0
0,UT Khawaja,897747.0,1.0,1.0
1,JH Kallis,897747.0,1.0,2.0
2,SR Watson,897747.0,1.0,3.0
3,AD Russell,897747.0,1.0,4.0
4,MEK Hussey,897747.0,1.0,5.0
0,CH Gayle,897747.0,2.0,1.0
1,TLW Cooper,897747.0,2.0,2.0
2,CL White,897747.0,2.0,3.0
3,DJ Bravo,897747.0,2.0,4.0
4,TM Beaton,897747.0,2.0,5.0
5,PM Nevill,897747.0,2.0,6.0
6,BR McDermott,897747.0,2.0,7.0
0,KC Sangakkara,897749.0,1.0,1.0
1,TD Paine,897749.0,1.0,2.0
2,BR Dunk,897749.0,1.0,3.0
3,MW Hill,897749.0,1.0,4.0
4,DT Christian,897749.0,1.0,5.0
5,JW Wells,897749.0,1.0,6.0
6,S Milenko,897749.0,1.0,7.0
7,CA Rose,897749.0,1.0,8.0
8,CJ Boyce,897749.0,1.0,9.0
9,SW Tait,897749.0,1.0,10.0
10,SL Rainbird,897749.0,1.0,11.0
0,TP Ludeman,897749.0,2.0,1.0
1,JR Dean,897749.0,2.0,2.0
2,TM Head,897749.0,2.0,3.0
3,BJ Hodge,897749.0,2.0,4.0
4,AI Ross,897749.0,2.0,5.0
5,JS Lehmann,897749.0,2.0,6.0
0,LMP Simmons,897751.0,1.0,1.0
1,JJ Peirson,897751.0,1.0,2.0
2,CA Lynn,897751.0,1.0,3.0
3,JA Burns,897751.0,1.0,4.0
4,NJ Reardon,897751.0,1.0,5.0
5,BCJ Cutting,897751.0,1.0,6.0
6,JR Hopes,897751.0,1.0,7.0
7,JK Lalor,897751.0,1.0,8.0
8,AL Fekete,897751.0,1.0,9.0
0,MP Stoinis,897751.0,2.0,1.0
1,LJ Wright,897751.0,2.0,2.0
2,KP Pietersen,897751.0,2.0,3.0
3,PSP Handscomb,897751.0,2.0,4.0
4,DJ Hussey,897751.0,2.0,5.0
5,RJ Quiney,897751.0,2.0,6.0
6,EP Gulbis,897751.0,2.0,7.0
7,A Zampa,897751.0,2.0,8.0
8,BW Hilfenhaus,897751.0,2.0,9.0
9,DJ Worrall,897751.0,2.0,10.0
10,MA Beer,897751.0,2.0,11.0
0,JJ Peirson,897745.0,1.0,1.0
1,LMP Simmons,897745.0,1.0,2.0
2,CA Lynn,897745.0,1.0,3.0
3,JA Burns,897745.0,1.0,4.0
4,NJ Reardon,897745.0,1.0,5.0
5,BCJ Cutting,897745.0,1.0,6.0
6,JS Floros,897745.0,1.0,7.0
7,JR Hopes,897745.0,1.0,8.0
0,EJM Cowan,897745.0,2.0,1.0
1,MJ Lumb,897745.0,2.0,2.0
2,NCR Larkin,897745.0,2.0,3.0
3,SA Abbott,897745.0,2.0,4.0
4,BJ Haddin,897745.0,2.0,5.0
5,JC Silk,897745.0,2.0,6.0
6,BJ Dwarshuis,897745.0,2.0,7.0
7,J Botha,897745.0,2.0,8.0
8,NM Lyon,897745.0,2.0,9.0
9,JM Bird,897745.0,2.0,10.0
0,MS Harris,897743.0,1.0,1.0
1,M Klinger,897743.0,1.0,2.0
2,MA Carberry,897743.0,1.0,3.0
3,AC Voges,897743.0,1.0,4.0
4,CT Bancroft,897743.0,1.0,5.0
5,AC Agar,897743.0,1.0,6.0
6,DJ Willey,897743.0,1.0,7.0
0,BR Dunk,897743.0,2.0,1.0
1,TD Paine,897743.0,2.0,2.0
2,KC Sangakkara,897743.0,2.0,3.0
3,DT Christian,897743.0,2.0,4.0
4,MW Hill,897743.0,2.0,5.0
5,JW Wells,897743.0,2.0,6.0
6,DJG Sammy,897743.0,2.0,7.0
0,M Klinger,897737.0,1.0,1.0
1,MS Harris,897737.0,1.0,2.0
2,SE Marsh,897737.0,1.0,3.0
3,CT Bancroft,897737.0,1.0,4.0
4,AC Agar,897737.0,1.0,5.0
5,DJ Willey,897737.0,1.0,6.0
6,AJ Turner,897737.0,1.0,7.0
0,AC Blizzard,897737.0,2.0,1.0
1,JH Kallis,897737.0,2.0,2.0
2,KR Patterson,897737.0,2.0,3.0
3,SR Watson,897737.0,2.0,4.0
4,AD Russell,897737.0,2.0,5.0
5,BJ Rohrer,897737.0,2.0,6.0
6,AB McDonald,897737.0,2.0,7.0
7,CJ Green,897737.0,2.0,8.0
8,CD Hartley,897737.0,2.0,9.0
9,CJ McKay,897737.0,2.0,10.0
10,Fawad Ahmed,897737.0,2.0,11.0
0,AJ Finch,897719.0,1.0,1.0
1,CH Gayle,897719.0,1.0,2.0
2,CL White,897719.0,1.0,3.0
3,MS Wade,897719.0,1.0,4.0
4,DJ Bravo,897719.0,1.0,5.0
5,TM Beaton,897719.0,1.0,6.0
0,SE Marsh,897719.0,2.0,1.0
1,M Klinger,897719.0,2.0,2.0
0,MJ Lumb,897713.0,1.0,1.0
1,BJ Haddin,897713.0,1.0,2.0
2,NJ Maddinson,897713.0,1.0,3.0
3,MC Henriques,897713.0,1.0,4.0
4,JC Silk,897713.0,1.0,5.0
5,J Botha,897713.0,1.0,6.0
6,SA Abbott,897713.0,1.0,7.0
7,TL Lawford,897713.0,1.0,8.0
8,SNJ O'Keefe,897713.0,1.0,9.0
0,MP Stoinis,897713.0,2.0,1.0
1,GJ Maxwell,897713.0,2.0,2.0
2,LJ Wright,897713.0,2.0,3.0
3,PSP Handscomb,897713.0,2.0,4.0
4,DJ Hussey,897713.0,2.0,5.0
5,JP Faulkner,897713.0,2.0,6.0
6,TIF Triffitt,897713.0,2.0,7.0
0,AJ Finch,897709.0,1.0,1.0
1,CH Gayle,897709.0,1.0,2.0
2,CL White,897709.0,1.0,3.0
3,DJ Bravo,897709.0,1.0,4.0
4,MS Wade,897709.0,1.0,5.0
5,TM Beaton,897709.0,1.0,6.0
0,MJ Lumb,897709.0,2.0,1.0
1,BJ Haddin,897709.0,2.0,2.0
2,NJ Maddinson,897709.0,2.0,3.0
3,MC Henriques,897709.0,2.0,4.0
4,JC Silk,897709.0,2.0,5.0
5,J Botha,897709.0,2.0,6.0
6,SNJ O'Keefe,897709.0,2.0,7.0
7,SA Abbott,897709.0,2.0,8.0
8,TL Lawford,897709.0,2.0,9.0
0,JJ Peirson,897699.0,1.0,1.0
1,LMP Simmons,897699.0,1.0,2.0
2,JA Burns,897699.0,1.0,3.0
3,CA Lynn,897699.0,1.0,4.0
4,NJ Reardon,897699.0,1.0,5.0
5,BCJ Cutting,897699.0,1.0,6.0
6,JR Hopes,897699.0,1.0,7.0
0,AJ Finch,897699.0,2.0,1.0
1,CH Gayle,897699.0,2.0,2.0
2,CL White,897699.0,2.0,3.0
3,DJ Bravo,897699.0,2.0,4.0
4,MS Wade,897699.0,2.0,5.0
0,CJ Simmons,897697.0,1.0,1.0
1,TP Ludeman,897697.0,1.0,2.0
2,DPMD Jayawardene,897697.0,1.0,3.0
3,TM Head,897697.0,1.0,4.0
4,BJ Hodge,897697.0,1.0,5.0
5,AI Ross,897697.0,1.0,6.0
6,MG Neser,897697.0,1.0,7.0
0,MP Stoinis,897697.0,2.0,1.0
1,LJ Wright,897697.0,2.0,2.0
2,KP Pietersen,897697.0,2.0,3.0
3,GJ Maxwell,897697.0,2.0,4.0
4,DJ Hussey,897697.0,2.0,5.0
5,JP Faulkner,897697.0,2.0,6.0
6,PSP Handscomb,897697.0,2.0,7.0
7,A Zampa,897697.0,2.0,8.0
8,JW Hastings,897697.0,2.0,9.0
0,MJ Lumb,756803.0,1.0,1.0
1,MH Wessels,756803.0,1.0,2.0
2,NJ Maddinson,756803.0,1.0,3.0
3,MC Henriques,756803.0,1.0,4.0
4,JC Silk,756803.0,1.0,5.0
5,RGL Carters,756803.0,1.0,6.0
0,SE Marsh,756803.0,2.0,1.0
1,M Klinger,756803.0,2.0,2.0
2,AC Voges,756803.0,2.0,3.0
3,MA Carberry,756803.0,2.0,4.0
4,AJ Turner,756803.0,2.0,5.0
5,NM Coulter-Nile,756803.0,2.0,6.0
6,SM Whiteman,756803.0,2.0,7.0
7,Yasir Arafat,756803.0,2.0,8.0
0,CL White,756735.0,1.0,1.0
1,LJ Wright,756735.0,1.0,2.0
2,KP Pietersen,756735.0,1.0,3.0
3,GJ Maxwell,756735.0,1.0,4.0
4,DJ Hussey,756735.0,1.0,5.0
5,JP Faulkner,756735.0,1.0,6.0
6,TIF Triffitt,756735.0,1.0,7.0
0,CJ Simmons,756735.0,2.0,1.0
1,TP Ludeman,756735.0,2.0,2.0
2,TM Head,756735.0,2.0,3.0
3,BJ Hodge,756735.0,2.0,4.0
0,MS Wade,756737.0,1.0,1.0
1,AJ Finch,756737.0,1.0,2.0
2,CJ Ferguson,756737.0,1.0,3.0
3,TLW Cooper,756737.0,1.0,4.0
4,DJ Bravo,756737.0,1.0,5.0
5,BJ Rohrer,756737.0,1.0,6.0
6,AD Russell,756737.0,1.0,7.0
7,NJ Rimmington,756737.0,1.0,8.0
0,MJ Lumb,756737.0,2.0,1.0
1,NJ Maddinson,756737.0,2.0,2.0
2,MC Henriques,756737.0,2.0,3.0
3,EJM Cowan,756737.0,2.0,4.0
0,BR Dunk,756739.0,1.0,1.0
1,AD Hales,756739.0,1.0,2.0
2,TD Paine,756739.0,1.0,3.0
3,GJ Bailey,756739.0,1.0,4.0
4,JW Wells,756739.0,1.0,5.0
5,DJG Sammy,756739.0,1.0,6.0
6,EP Gulbis,756739.0,1.0,7.0
0,CL White,756739.0,2.0,1.0
1,LJ Wright,756739.0,2.0,2.0
2,KP Pietersen,756739.0,2.0,3.0
3,GJ Maxwell,756739.0,2.0,4.0
4,DJ Hussey,756739.0,2.0,5.0
5,JP Faulkner,756739.0,2.0,6.0
6,TIF Triffitt,756739.0,2.0,7.0
7,JW Hastings,756739.0,2.0,8.0
8,DJ Worrall,756739.0,2.0,9.0
9,JM Bird,756739.0,2.0,10.0
10,MA Beer,756739.0,2.0,11.0
0,MEK Hussey,756741.0,1.0,1.0
1,JH Kallis,756741.0,1.0,2.0
2,EJG Morgan,756741.0,1.0,3.0
0,DT Christian,756741.0,2.0,1.0
1,S Milenko,756741.0,2.0,2.0
2,JA Burns,756741.0,2.0,3.0
3,CA Lynn,756741.0,2.0,4.0
4,NJ Reardon,756741.0,2.0,5.0
5,JJ Peirson,756741.0,2.0,6.0
6,A Flintoff,756741.0,2.0,7.0
7,DL Vettori,756741.0,2.0,8.0
8,CJ Gannon,756741.0,2.0,9.0
9,JR Hopes,756741.0,2.0,10.0
10,RM Duffield,756741.0,2.0,11.0
0,MA Carberry,756743.0,1.0,1.0
1,MS Harris,756743.0,1.0,2.0
2,M Klinger,756743.0,1.0,3.0
3,AC Voges,756743.0,1.0,4.0
4,AJ Turner,756743.0,1.0,5.0
5,AC Agar,756743.0,1.0,6.0
6,SM Whiteman,756743.0,1.0,7.0
7,AJ Tye,756743.0,1.0,8.0
0,TP Ludeman,756743.0,2.0,1.0
1,CJ Simmons,756743.0,2.0,2.0
2,TM Head,756743.0,2.0,3.0
3,BJ Hodge,756743.0,2.0,4.0
4,KA Pollard,756743.0,2.0,5.0
5,J Botha,756743.0,2.0,6.0
6,AI Ross,756743.0,2.0,7.0
7,TL Lawford,756743.0,2.0,8.0
8,KW Richardson,756743.0,2.0,9.0
9,A Zampa,756743.0,2.0,10.0
10,B Laughlin,756743.0,2.0,11.0
0,BR Dunk,756745.0,1.0,1.0
1,AD Hales,756745.0,1.0,2.0
2,TD Paine,756745.0,1.0,3.0
3,GJ Bailey,756745.0,1.0,4.0
4,JW Wells,756745.0,1.0,5.0
5,DJG Sammy,756745.0,1.0,6.0
6,EP Gulbis,756745.0,1.0,7.0
0,MJ Lumb,756745.0,2.0,1.0
1,NJ Maddinson,756745.0,2.0,2.0
2,MH Wessels,756745.0,2.0,3.0
3,MC Henriques,756745.0,2.0,4.0
4,JC Silk,756745.0,2.0,5.0
0,MS Harris,756747.0,1.0,1.0
1,M Klinger,756747.0,1.0,2.0
2,MA Carberry,756747.0,1.0,3.0
3,AC Agar,756747.0,1.0,4.0
4,AJ Turner,756747.0,1.0,5.0
0,AJ Finch,756747.0,2.0,1.0
1,MS Wade,756747.0,2.0,2.0
2,CJ Ferguson,756747.0,2.0,3.0
3,TLW Cooper,756747.0,2.0,4.0
4,DJ Bravo,756747.0,2.0,5.0
5,AD Russell,756747.0,2.0,6.0
6,BJ Rohrer,756747.0,2.0,7.0
7,MW Short,756747.0,2.0,8.0
8,AL Fekete,756747.0,2.0,9.0
0,NJ Maddinson,756749.0,1.0,1.0
1,MJ Lumb,756749.0,1.0,2.0
2,MH Wessels,756749.0,1.0,3.0
3,MC Henriques,756749.0,1.0,4.0
4,JC Silk,756749.0,1.0,5.0
5,RGL Carters,756749.0,1.0,6.0
6,SA Abbott,756749.0,1.0,7.0
7,MA Starc,756749.0,1.0,8.0
8,LA Doran,756749.0,1.0,9.0
0,MEK Hussey,756749.0,2.0,1.0
1,JH Kallis,756749.0,2.0,2.0
2,AB McDonald,756749.0,2.0,3.0
3,AC Blizzard,756749.0,2.0,4.0
4,EJG Morgan,756749.0,2.0,5.0
5,DP Hughes,756749.0,2.0,6.0
0,MS Harris,756753.0,1.0,1.0
1,M Klinger,756753.0,1.0,2.0
2,AC Voges,756753.0,1.0,3.0
3,MA Carberry,756753.0,1.0,4.0
4,SM Whiteman,756753.0,1.0,5.0
5,AJ Turner,756753.0,1.0,6.0
6,AC Agar,756753.0,1.0,7.0
7,AJ Tye,756753.0,1.0,8.0
8,Yasir Arafat,756753.0,1.0,9.0
0,MJ Lumb,756753.0,2.0,1.0
1,NJ Maddinson,756753.0,2.0,2.0
2,MH Wessels,756753.0,2.0,3.0
3,MC Henriques,756753.0,2.0,4.0
4,JC Silk,756753.0,2.0,5.0
5,RGL Carters,756753.0,2.0,6.0
6,SA Abbott,756753.0,2.0,7.0
7,MA Starc,756753.0,2.0,8.0
8,LA Doran,756753.0,2.0,9.0
9,DE Bollinger,756753.0,2.0,10.0
10,B Lee,756753.0,2.0,11.0
0,MEK Hussey,756755.0,1.0,1.0
1,JH Kallis,756755.0,1.0,2.0
2,AB McDonald,756755.0,1.0,3.0
3,AC Blizzard,756755.0,1.0,4.0
4,EJG Morgan,756755.0,1.0,5.0
5,DP Hughes,756755.0,1.0,6.0
6,CD Hartley,756755.0,1.0,7.0
7,PJ Cummins,756755.0,1.0,8.0
0,MS Wade,756755.0,2.0,1.0
1,AJ Finch,756755.0,2.0,2.0
2,CJ Ferguson,756755.0,2.0,3.0
3,AD Russell,756755.0,2.0,4.0
0,JJ Peirson,756761.0,1.0,1.0
1,PJ Forrest,756761.0,1.0,2.0
2,CA Lynn,756761.0,1.0,3.0
3,DT Christian,756761.0,1.0,4.0
4,NJ Reardon,756761.0,1.0,5.0
5,BCJ Cutting,756761.0,1.0,6.0
6,JS Floros,756761.0,1.0,7.0
0,BR Dunk,756761.0,2.0,1.0
1,TD Paine,756761.0,2.0,2.0
2,AD Hales,756761.0,2.0,3.0
3,TR Birt,756761.0,2.0,4.0
4,GJ Bailey,756761.0,2.0,5.0
5,DJG Sammy,756761.0,2.0,6.0
0,JJ Peirson,756773.0,1.0,1.0
1,PJ Forrest,756773.0,1.0,2.0
2,CA Lynn,756773.0,1.0,3.0
3,S Milenko,756773.0,1.0,4.0
4,NJ Reardon,756773.0,1.0,5.0
5,A Flintoff,756773.0,1.0,6.0
6,BCJ Cutting,756773.0,1.0,7.0
7,JR Hopes,756773.0,1.0,8.0
0,MS Harris,756773.0,2.0,1.0
1,M Klinger,756773.0,2.0,2.0
2,AC Voges,756773.0,2.0,3.0
3,MA Carberry,756773.0,2.0,4.0
0,JH Kallis,756775.0,1.0,1.0
1,CS Delport,756775.0,1.0,2.0
