,Name,player,Team,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,Opposition,Venue,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes,Game,prev_game_fp,last_2g_avg_fp,curr_seas_total_fp,curr_seas_avg_fp,curr_seas_max_fp,curr_seas_min_fp,curr_seas_std_fp,match_cnt,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f,bat_position_1.0,bat_position_2.0,bat_position_3.0,bat_position_4.0,bat_position_5.0,bat_position_6.0,bat_position_7.0,bat_position_8.0,bat_position_9.0,bat_position_10.0,bat_position_11.0,bat_position_DNB,exp_pts
31,Finn Allen,Finn Allen,Perth Scorchers,0,2,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.998005000000028
32,Finn Allen,Finn Allen,Perth Scorchers,0,2,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.206000833333373
33,Finn Allen,Finn Allen,Perth Scorchers,1,3,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Brisbane Heat,Perth Stadium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.099457500000035
34,Finn Allen,Finn Allen,Perth Scorchers,0,4,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.246695000000027
35,Finn Allen,Finn Allen,Perth Scorchers,1,5,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,Perth Stadium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81045000000004
36,Finn Allen,Finn Allen,Perth Scorchers,1,6,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Perth Stadium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.16973000000004
37,Finn Allen,Finn Allen,Perth Scorchers,0,7,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.970960797619064
38,Finn Allen,Finn Allen,Perth Scorchers,0,8,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.705192500000045
39,Finn Allen,Finn Allen,Perth Scorchers,1,9,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,Perth Stadium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,20.0,10.0,30.0,7.5,20.0,0.0,8.698658900466592,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.50570000000003
40,Fabian Allen,Fabian Allen,Adelaide Strikers,0,1,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.82423999999999
41,Fabian Allen,Fabian Allen,Adelaide Strikers,1,2,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,8,Melbourne Stars,Adelaide Oval,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.097134999999994
42,Fabian Allen,Fabian Allen,Adelaide Strikers,0,2,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.29026
43,Fabian Allen,Fabian Allen,Adelaide Strikers,1,3,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,Adelaide Oval,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.398179999999996
44,Fabian Allen,Fabian Allen,Adelaide Strikers,1,4,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,2,Perth Scorchers,Adelaide Oval,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.64008500000001
45,Fabian Allen,Fabian Allen,Adelaide Strikers,0,4,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.6442
46,Fabian Allen,Fabian Allen,Adelaide Strikers,0,5,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.29071
47,Fabian Allen,Fabian Allen,Adelaide Strikers,1,7,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Brisbane Heat,Adelaide Oval,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.727735
48,Fabian Allen,Fabian Allen,Adelaide Strikers,1,8,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,Adelaide Oval,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.79847999999999
49,Fabian Allen,Fabian Allen,Adelaide Strikers,0,9,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,2,Perth Scorchers,Perth Stadium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33.0,33.0,33.0,33.0,33.0,33.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.943145000000015
50,Tom Alsop,Tom Alsop,Brisbane Heat,0,1,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,8,Melbourne Stars,Melbourne Cricket Ground,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.314040000000006
51,Tom Alsop,Tom Alsop,Brisbane Heat,1,2,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,GABBA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.532286666666675
52,Tom Alsop,Tom Alsop,Brisbane Heat,0,3,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,Perth Stadium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03104988095237
53,Tom Alsop,Tom Alsop,Brisbane Heat,1,3,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,2,Perth Scorchers,GABBA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.024735178571436
54,Tom Alsop,Tom Alsop,Brisbane Heat,1,4,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,8,Melbourne Stars,GABBA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36178666666668
55,Tom Alsop,Tom Alsop,Brisbane Heat,0,5,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.03104988095237
56,Tom Alsop,Tom Alsop,Brisbane Heat,1,6,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,GABBA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.386549916666677
57,Tom Alsop,Tom Alsop,Brisbane Heat,0,7,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79532071428572
58,Tom Alsop,Tom Alsop,Brisbane Heat,1,8,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,GABBA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.796333333333333
59,Tom Alsop,Tom Alsop,Brisbane Heat,0,9,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.714650416666675
60,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,1,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,6,Adelaide Strikers,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66087000000003
61,Cameron Bancroft,CT Bancroft,Sydney Thunder,1,2,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,1,Sydney Sixers,Sydney Showground,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.467545000000026
62,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,3,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,8,Melbourne Stars,Other,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99035500000001
63,Cameron Bancroft,CT Bancroft,Sydney Thunder,1,4,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,4,Melbourne Renegades,Sydney Showground,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.42337500000002
64,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,5,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,2,Perth Scorchers,Perth Stadium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58643000000003
65,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.99975000000002
66,Cameron Bancroft,CT Bancroft,Sydney Thunder,1,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,7,Hobart Hurricanes,Sydney Showground,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.42751500000004
67,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,7,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.020410000000027
68,Cameron Bancroft,CT Bancroft,Sydney Thunder,1,8,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,2,Perth Scorchers,Sydney Showground,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44137000000003
69,Cameron Bancroft,CT Bancroft,Sydney Thunder,0,9,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,31.0,65.5,137.0,45.666666666666664,100.0,6.0,48.686069191641806,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.093525000000017
70,Xavier Bartlett,XC Bartlett,Brisbane Heat,0,1,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,8,Melbourne Stars,Melbourne Cricket Ground,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,50.0,29.5,199.0,49.75,90.0,9.0,33.069371529155696,4.0,0.75,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,40.51157999999999
71,Xavier Bartlett,XC Bartlett,Brisbane Heat,1,2,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,6,Adelaide Strikers,GABBA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,50.0,29.5,199.0,49.75,90.0,9.0,33.069371529155696,4.0,0.75,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,44.38608999999998
72,Xavier Bartlett,XC Bartlett,Brisbane Heat,0,3,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,1,Sydney Sixers,Perth Stadium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,50.0,29.5,199.0,49.75,90.0,9.0,33.069371529155696,4.0,0.75,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,35.697570000000006
